Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
1a94c776-5e22-4eb2-aca0,12-01-2024,15:15:33,Station,Contactless,None,Standard,Anytime,70,London Kings Cross,York,12-01-2024,17:45:00,19:35:00,,Cancelled,Signal Failure,No
3775acf8-357b-4f6b-8c0f,12-01-2024,15:16:14,Online,Credit Card,None,Standard,Anytime,18,Reading,Swindon,12-01-2024,17:45:00,18:30:00,18:30:00,On Time,NA,No
4643c96f-5e43-431f-bc45,12-01-2024,15:18:17,Station,Credit Card,None,Standard,Anytime,10,Birmingham New Street,Stafford,12-01-2024,17:45:00,18:15:00,18:15:00,On Time,NA,No
bfea086b-c76a-4cc5-a787,12-01-2024,15:24:54,Station,Contactless,None,Standard,Anytime,70,London Kings Cross,York,12-01-2024,17:45:00,19:35:00,,Cancelled,Signal Failure,No
eeb2c1dd-6a17-48c5-b687,12-01-2024,15:26:50,Station,Contactless,None,Standard,Advance,13,London Paddington,Reading,13-01-2024,13:45:00,14:45:00,14:45:00,On Time,NA,No
c5b7b8b9-0642-4bc3-9df8,12-01-2024,15:28:40,Online,Contactless,None,Standard,Advance,86,Manchester Piccadilly,London Paddington,13-01-2024,13:45:00,16:00:00,16:00:00,On Time,NA,No
bb18cc8d-2dd7-4542-aac3,12-01-2024,15:33:16,Online,Credit Card,Adult,Standard,Anytime,17,London Paddington,Reading,12-01-2024,17:00:00,18:00:00,18:00:00,On Time,NA,No
70a8853d-adda-4ac9-bead,12-01-2024,15:35:54,Online,Credit Card,Adult,Standard,Anytime,11,London St Pancras,Birmingham New Street,12-01-2024,17:00:00,18:20:00,18:20:00,On Time,NA,No
047b8034-f9e8-4a8b-9349,12-01-2024,15:39:42,Station,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,12-01-2024,17:00:00,18:20:00,18:20:00,On Time,NA,No
f2a70d47-9e15-4b7a-bcde,12-01-2024,15:41:12,Online,Credit Card,None,Standard,Anytime,13,London Euston,Birmingham New Street,12-01-2024,17:00:00,18:20:00,18:20:00,On Time,NA,No
30b9305d-b455-4f24-9f85,12-01-2024,15:41:12,Station,Credit Card,None,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,12-01-2024,17:00:00,17:30:00,17:30:00,On Time,NA,No
7ec27588-0f6c-4f03-8fcd,12-01-2024,15:45:10,Station,Contactless,None,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,12-01-2024,17:15:00,17:45:00,17:45:00,On Time,NA,No
2ac9fe76-e217-41b5-9589,12-01-2024,15:49:47,Online,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,13-01-2024,14:15:00,14:45:00,14:45:00,On Time,NA,No
443b72f6-a544-47ab-820c,12-01-2024,15:51:34,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,12-01-2024,17:15:00,19:05:00,19:05:00,On Time,NA,No
8ba362ba-a881-4f75-b191,12-01-2024,15:54:52,Online,Credit Card,Senior,Standard,Anytime,4,Liverpool Lime Street,Manchester Piccadilly,12-01-2024,17:15:00,17:45:00,17:45:00,On Time,NA,No
24a11ade-03ce-43ca-8adf,12-01-2024,15:55:43,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,13-01-2024,14:15:00,15:35:00,15:35:00,On Time,NA,No
edb20e74-ce24-412f-be01,12-01-2024,15:59:20,Online,Credit Card,None,Standard,Anytime,70,London Kings Cross,York,12-01-2024,17:15:00,19:05:00,19:05:00,On Time,NA,No
2879821a-2998-4254-a2db,12-01-2024,15:59:26,Station,Contactless,None,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,12-01-2024,17:15:00,17:45:00,17:45:00,On Time,NA,No
2824707a-9b06-4cd6-9975,12-01-2024,16:04:32,Station,Contactless,None,Standard,Anytime,70,London Kings Cross,York,12-01-2024,17:45:00,19:35:00,,Cancelled,Signal Failure,Yes
dbd7da1b-f967-4cf5-bf05,12-01-2024,16:04:46,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,12-01-2024,17:45:00,18:15:00,18:15:00,On Time,NA,No
41c5aa37-dce1-4edf-ab58,12-01-2024,16:05:17,Online,Credit Card,Disabled,First Class,Advance,18,London Paddington,Reading,13-01-2024,14:30:00,15:30:00,15:30:00,On Time,NA,No
205dd862-fd30-4642-8109,12-01-2024,16:07:06,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,12-01-2024,17:45:00,18:15:00,18:15:00,On Time,NA,No
89687480-4f0a-46d3-82a8,12-01-2024,16:07:14,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,12-01-2024,17:45:00,18:15:00,18:15:00,On Time,NA,No
76dc1a0c-ab8a-4631-8d13,12-01-2024,16:09:19,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,12-01-2024,17:45:00,18:15:00,18:15:00,On Time,NA,No
eb10e9d5-6f06-4606-94d7,12-01-2024,16:12:00,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,12-01-2024,17:45:00,18:15:00,18:15:00,On Time,NA,No
69492d40-5fb2-492f-afe2,12-01-2024,16:14:29,Online,Credit Card,None,Standard,Anytime,18,Reading,Swindon,12-01-2024,17:45:00,18:30:00,18:30:00,On Time,NA,No
5995fe08-5bcd-4dcb-b6f7,12-01-2024,16:22:19,Online,Credit Card,Senior,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,13-01-2024,14:45:00,15:15:00,15:15:00,On Time,NA,No
3f276010-55d6-4505-b254,12-01-2024,16:23:13,Station,Debit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,12-01-2024,17:45:00,19:05:00,19:05:00,On Time,NA,No
bcca17f6-206d-4bff-8ab4,12-01-2024,16:26:32,Station,Contactless,None,Standard,Anytime,25,London Paddington,Reading,12-01-2024,17:45:00,18:45:00,18:45:00,On Time,NA,No
2d8d9bb7-8576-431b-87a6,12-01-2024,16:40:06,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,13-01-2024,15:00:00,16:00:00,16:00:00,On Time,NA,No
28b29ab0-6f2c-41f0-8036,12-01-2024,16:40:23,Station,Credit Card,Disabled,First Class,Anytime,144,London Euston,Manchester Piccadilly,12-01-2024,18:00:00,19:50:00,19:50:00,On Time,NA,No
03e37686-e0f0-4661-828b,12-01-2024,16:46:31,Online,Credit Card,None,Standard,Anytime,25,London Paddington,Reading,12-01-2024,18:15:00,19:15:00,19:15:00,On Time,NA,No
c5bdc027-b9be-4b21-af63,12-01-2024,17:08:55,Online,Credit Card,Adult,Standard,Anytime,4,Liverpool Lime Street,Manchester Piccadilly,12-01-2024,18:30:00,19:00:00,19:00:00,On Time,NA,No
65e15972-0c15-4c55-ab05,12-01-2024,17:13:19,Online,Credit Card,Adult,Standard,Anytime,4,Liverpool Lime Street,Manchester Piccadilly,12-01-2024,18:30:00,19:00:00,19:00:00,On Time,NA,No
2228ae91-a26d-4d83-8c3c,12-01-2024,17:17:34,Online,Credit Card,None,Standard,Anytime,10,Birmingham New Street,Tamworth,12-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
811c52dc-db79-46d3-a2a8,12-01-2024,17:17:35,Station,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,13-01-2024,15:45:00,16:15:00,16:15:00,On Time,NA,No
1d677d42-13b7-4f5c-8ef3,12-01-2024,17:19:05,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,12-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
274e3b48-6f6a-45bb-bfda,12-01-2024,17:20:23,Online,Credit Card,None,Standard,Anytime,10,Birmingham New Street,Tamworth,12-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
8714c547-1d2b-4d1f-8c38,12-01-2024,17:21:21,Online,Credit Card,None,Standard,Anytime,13,Birmingham New Street,Nuneaton,12-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
625ef6d2-f83f-43ea-8f25,12-01-2024,17:21:24,Online,Credit Card,None,Standard,Anytime,10,Birmingham New Street,Stafford,12-01-2024,18:45:00,19:15:00,19:15:00,On Time,NA,No
23a5151b-a567-40d9-99dd,12-01-2024,17:24:28,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,12-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
56c25c55-8511-45e0-b4d1,12-01-2024,17:25:33,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,12-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
3ba8ddb6-6202-4548-8f86,12-01-2024,17:29:13,Online,Contactless,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,12-01-2024,18:45:00,19:15:00,19:15:00,On Time,NA,No
37a1e192-afc7-4a99-952a,12-01-2024,17:30:22,Station,Credit Card,Adult,Standard,Advance,23,London Kings Cross,York,13-01-2024,16:00:00,17:50:00,17:50:00,On Time,NA,No
4d5521fb-e548-4b81-8f7d,12-01-2024,17:30:23,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,13-01-2024,16:00:00,17:20:00,17:20:00,On Time,NA,No
62a9b7f6-db23-4baa-8944,12-01-2024,17:34:39,Station,Debit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,13-01-2024,16:00:00,17:20:00,17:20:00,On Time,NA,No
f8aa87ea-50a7-4be1-b930,12-01-2024,17:39:04,Station,Contactless,Senior,First Class,Advance,6,Manchester Piccadilly,Liverpool Lime Street,13-01-2024,16:00:00,16:30:00,16:30:00,On Time,NA,No
6e1e3bb8-dc77-43f0-accb,12-01-2024,17:43:53,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,13-01-2024,16:00:00,17:20:00,17:20:00,On Time,NA,No
687d3a53-6386-44b1-84cf,12-01-2024,17:48:46,Online,Contactless,Adult,Standard,Advance,16,London St Pancras,Leicester,13-01-2024,16:15:00,17:15:00,17:15:00,On Time,NA,No
c4d22e0e-307b-45f6-975a,12-01-2024,17:50:36,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,13-01-2024,16:15:00,17:35:00,17:35:00,On Time,NA,No
e4c8b846-e3ee-49a5-b433,12-01-2024,17:59:45,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,13-01-2024,16:15:00,17:35:00,17:35:00,On Time,NA,No
81f1ebdf-f6b2-4b7c-a913,12-01-2024,18:10:06,Online,Contactless,Adult,Standard,Advance,7,Liverpool Lime Street,Leeds,13-01-2024,16:30:00,18:00:00,18:00:00,On Time,NA,No
5be98bc8-ede0-454e-895d,12-01-2024,18:10:54,Online,Credit Card,Senior,Standard,Anytime,31,London St Pancras,Leicester,12-01-2024,18:45:00,19:45:00,19:45:00,On Time,NA,No
0e3f5947-4f02-4e6c-bdc5,12-01-2024,18:18:20,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,12-01-2024,18:45:00,19:15:00,19:15:00,On Time,NA,No
f2be733c-f420-4136-8dc3,12-01-2024,18:32:37,Station,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,12-01-2024,20:00:00,21:00:00,21:00:00,On Time,NA,No
20dbd6b6-7007-4e36-aa1a,12-01-2024,18:44:18,Online,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,12-01-2024,20:00:00,21:20:00,21:20:00,On Time,NA,No
6f241049-d761-428e-9d02,12-01-2024,18:49:14,Online,Credit Card,Adult,Standard,Advance,23,London Kings Cross,York,13-01-2024,17:15:00,19:05:00,19:05:00,On Time,NA,No
50449c36-d26c-4a84-b144,12-01-2024,18:51:00,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,13-01-2024,17:15:00,19:05:00,19:05:00,On Time,NA,No
2e1b43f5-b09b-42b5-bdf2,12-01-2024,18:52:07,Online,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,12-01-2024,20:15:00,20:45:00,20:45:00,On Time,NA,No
b7457dac-0ba6-4e03-b819,12-01-2024,18:57:00,Station,Credit Card,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,12-01-2024,20:15:00,20:45:00,20:45:00,On Time,NA,No
3c6244bc-86c9-48ab-ac85,12-01-2024,18:57:57,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,13-01-2024,17:15:00,19:05:00,19:05:00,On Time,NA,No
fc853c97-922d-43fa-8da8,12-01-2024,19:25:01,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,13-01-2024,18:45:00,19:15:00,19:15:00,On Time,NA,No
580d5653-05ed-4745-a1a6,12-01-2024,19:33:02,Online,Credit Card,Senior,Standard,Advance,16,London St Pancras,Leicester,13-01-2024,18:45:00,19:45:00,19:45:00,On Time,NA,No
7140a1df-01e2-4860-ba57,12-01-2024,19:33:20,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,13-01-2024,17:45:00,18:15:00,,Cancelled,Staffing,Yes
552fa15e-c7b6-4ef4-90da,12-01-2024,19:36:59,Station,Credit Card,None,Standard,Advance,5,Birmingham New Street,Tamworth,13-01-2024,17:45:00,18:05:00,18:05:00,On Time,NA,No
2f15c6f5-01a1-4fde-9c86,12-01-2024,19:38:33,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,13-01-2024,17:45:00,18:15:00,,Cancelled,Staffing,No
5c2e84ce-5ff3-46d5-aa2d,12-01-2024,19:44:11,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,13-01-2024,17:45:00,18:15:00,,Cancelled,Staffing,No
37bbdcd8-1b15-4fce-92a5,12-01-2024,19:51:34,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,13-01-2024,18:15:00,19:35:00,19:35:00,On Time,NA,No
7a359a0c-52b2-445d-a1ac,12-01-2024,20:07:43,Station,Contactless,None,Standard,Advance,33,Reading,Birmingham New Street,13-01-2024,18:30:00,19:30:00,19:30:00,On Time,NA,No
78145ba5-01bf-49ee-904f,12-01-2024,20:16:09,Online,Credit Card,None,First Class,Advance,54,London St Pancras,Birmingham New Street,13-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
dd4b391d-0d9a-4c8a-9bc6,12-01-2024,20:16:34,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,13-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
b17cafdc-e18e-46bc-b87b,12-01-2024,20:17:28,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,13-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
a1906370-87c1-40e5-bcee,12-01-2024,20:19:31,Online,Credit Card,None,Standard,Advance,5,Birmingham New Street,Tamworth,13-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
da86ffc6-d902-45f8-98a4,12-01-2024,20:19:49,Online,Credit Card,None,First Class,Advance,54,London St Pancras,Birmingham New Street,13-01-2024,18:45:00,20:05:00,20:05:00,On Time,NA,No
f05d676d-89ed-46f1-9be5,12-01-2024,20:20:14,Online,Credit Card,None,Standard,Advance,7,Birmingham New Street,Nuneaton,13-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
24f759fc-cb3a-44b5-9071,12-01-2024,20:21:40,Online,Contactless,None,Standard,Advance,13,London Paddington,Reading,13-01-2024,18:45:00,19:45:00,19:45:00,On Time,NA,No
2b36ef6f-bf31-4503-a373,12-01-2024,20:23:00,Online,Credit Card,None,Standard,Advance,7,Birmingham New Street,Nuneaton,13-01-2024,18:45:00,19:05:00,19:05:00,On Time,NA,No
bec2fbdf-8036-408e-b197,12-01-2024,20:23:52,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,13-01-2024,18:45:00,19:45:00,19:45:00,On Time,NA,No
063cae7a-c194-4ba5-8023,12-01-2024,20:28:57,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,13-01-2024,18:45:00,19:15:00,19:15:00,On Time,NA,No
9da41394-a6a7-4349-a1a2,12-01-2024,20:29:10,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,13-01-2024,18:45:00,19:20:00,19:20:00,On Time,NA,No
d1717733-d9ae-4a84-a82c,12-01-2024,20:29:28,Station,Credit Card,None,Standard,Advance,5,Birmingham New Street,Stafford,13-01-2024,17:45:00,18:15:00,18:15:00,On Time,NA,No
15a3ff08-0069-4714-8f8f,12-01-2024,20:29:37,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,13-01-2024,17:45:00,19:35:00,19:35:00,On Time,NA,No
daf00b92-c415-4695-8008,12-01-2024,20:30:44,Station,Debit Card,None,Standard,Advance,35,London Kings Cross,York,13-01-2024,18:45:00,20:35:00,20:35:00,On Time,NA,No
85e482a8-8278-4157-9004,12-01-2024,20:33:15,Station,Contactless,None,First Class,Advance,57,London Kings Cross,York,13-01-2024,17:45:00,19:35:00,19:35:00,On Time,NA,No
4d3d8782-e1f2-48d8-881a,12-01-2024,20:54:01,Station,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,12-01-2024,22:15:00,00:05:00,00:05:00,On Time,NA,No
2e67c230-4c98-437f-a52f,12-01-2024,20:54:27,Station,Credit Card,None,Standard,Off-Peak,53,London Kings Cross,York,12-01-2024,22:15:00,00:05:00,00:05:00,On Time,NA,No
62f4ae28-80e3-44a5-a6d4,12-01-2024,20:55:32,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,13-01-2024,19:15:00,19:45:00,19:45:00,On Time,NA,No
e16e7ad6-ec06-45e9-bc10,12-01-2024,21:26:45,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,13-01-2024,19:45:00,20:15:00,20:15:00,On Time,NA,No
e68e857b-ddd0-4f51-9ea1,12-01-2024,21:32:10,Station,Credit Card,None,First Class,Advance,54,London St Pancras,Birmingham New Street,13-01-2024,20:00:00,21:20:00,21:20:00,On Time,NA,No
e26209a9-c3dc-4bda-8b9a,12-01-2024,21:33:24,Station,Credit Card,None,Standard,Advance,13,London Paddington,Reading,13-01-2024,20:00:00,21:00:00,21:00:00,On Time,NA,No
44264c8a-7159-44b3-a4dc,12-01-2024,21:38:36,Online,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,13-01-2024,20:00:00,21:20:00,21:20:00,On Time,NA,No
cab95928-1c2f-4c27-b3a2,12-01-2024,21:58:53,Station,Credit Card,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,13-01-2024,20:15:00,20:45:00,20:45:00,On Time,NA,No
2f2657e7-2dd3-4b7f-92e0,12-01-2024,22:10:11,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,13-01-2024,20:30:00,21:50:00,21:50:00,On Time,NA,No
a3c6d719-5854-452d-8553,12-01-2024,22:12:39,Online,Credit Card,None,Standard,Advance,6,Birmingham New Street,Liverpool Lime Street,13-01-2024,20:30:00,22:00:00,22:00:00,On Time,NA,No
c2c2a175-e2b6-410f-a9b8,12-01-2024,22:48:57,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,13-01-2024,00:15:00,00:45:00,00:45:00,On Time,NA,No
c329cc61-a79a-4a8c-91ea,12-01-2024,23:06:44,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,13-01-2024,00:30:00,02:20:00,,Cancelled,Traffic,No
4b2112fd-bc5a-43e2-91c0,12-01-2024,23:06:49,Station,Contactless,None,Standard,Advance,35,London Kings Cross,York,13-01-2024,00:30:00,02:20:00,,Cancelled,Traffic,Yes
01c4a603-6e27-4561-a3c7,12-01-2024,23:59:36,Station,Credit Card,Adult,Standard,Advance,48,London Euston,Manchester Piccadilly,13-01-2024,22:15:00,00:05:00,00:05:00,On Time,NA,No
b442b2cb-e097-4b6e-bdca,13-01-2024,00:00:09,Online,Credit Card,None,Standard,Off-Peak,19,London Paddington,Reading,13-01-2024,01:30:00,02:30:00,02:30:00,On Time,NA,No
4206dc86-c4c1-451c-8a04,13-01-2024,00:02:01,Station,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,13-01-2024,01:30:00,02:00:00,02:00:00,On Time,NA,No
9746d277-eb6a-4922-8fc5,13-01-2024,00:06:28,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,13-01-2024,22:30:00,23:50:00,23:50:00,On Time,NA,No
20b81102-e0c2-4443-b548,13-01-2024,00:11:49,Station,Credit Card,Adult,Standard,Off-Peak,3,London Euston,Oxford,13-01-2024,22:30:00,23:40:00,23:40:00,On Time,NA,No
2b74e259-52e1-4cb8-bf34,13-01-2024,00:12:13,Online,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,13-01-2024,22:30:00,23:00:00,23:00:00,On Time,NA,No
a21b3edf-40bc-4d08-b36d,13-01-2024,00:15:55,Online,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,13-01-2024,22:45:00,00:05:00,00:05:00,On Time,NA,No
9714d07a-2722-4c39-88e2,13-01-2024,00:17:21,Station,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,13-01-2024,01:45:00,03:05:00,03:05:00,On Time,NA,No
9c22733d-47d5-4b47-be88,13-01-2024,00:24:47,Online,Contactless,None,Standard,Off-Peak,97,London Kings Cross,Liverpool Lime Street,13-01-2024,01:45:00,04:00:00,04:00:00,On Time,NA,No
5bdc3e2b-2725-403f-b99e,13-01-2024,00:24:48,Online,Contactless,Disabled,Standard,Advance,24,London Kings Cross,Edinburgh Waverley,15-01-2024,16:00:00,20:20:00,20:20:00,On Time,NA,No
35718014-2ec9-42c0-9ea0,13-01-2024,00:57:53,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,13-01-2024,02:15:00,03:35:00,03:35:00,On Time,NA,No
2878ad08-ed93-44aa-8f29,13-01-2024,01:02:35,Online,Credit Card,None,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,13-01-2024,02:30:00,03:00:00,03:00:00,On Time,NA,No
8467c8f1-1f41-4112-9e73,13-01-2024,01:09:48,Station,Contactless,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,13-01-2024,23:30:00,00:50:00,00:50:00,On Time,NA,No
c3b3d97c-f04b-4103-8776,13-01-2024,01:17:20,Station,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,13-01-2024,23:45:00,01:05:00,01:05:00,On Time,NA,No
c8c9bb8e-a5c2-49cb-b22e,13-01-2024,01:26:54,Station,Contactless,Adult,Standard,Off-Peak,13,London Paddington,Reading,13-01-2024,23:45:00,00:45:00,00:45:00,On Time,NA,No
233c3e17-c6ed-46ad-8132,13-01-2024,02:00:20,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,14-01-2024,00:30:00,02:20:00,02:20:00,On Time,NA,No
76030564-cda0-45ab-8777,13-01-2024,02:07:15,Station,Credit Card,None,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,13-01-2024,03:30:00,05:20:00,05:36:00,Delayed,Weather Conditions,No
1a7bbc44-4879-452d-83c0,13-01-2024,02:08:51,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,13-01-2024,03:30:00,05:20:00,05:20:00,On Time,NA,No
07b746dc-ce55-4c6b-9c01,13-01-2024,02:13:30,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,14-01-2024,00:30:00,02:20:00,02:20:00,On Time,NA,No
c0c124cd-2f45-4dc2-a13b,13-01-2024,02:30:57,Online,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,13-01-2024,04:00:00,04:30:00,04:30:00,On Time,NA,No
c1b317b6-09c4-4624-b65b,13-01-2024,02:45:08,Station,Contactless,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,13-01-2024,04:15:00,05:35:00,05:35:00,On Time,NA,No
0d208516-995e-4ec5-b5ff,13-01-2024,03:13:25,Station,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,13-01-2024,04:30:00,05:50:00,05:50:00,On Time,NA,No
56d5f9ef-078f-4eae-8673,13-01-2024,03:19:19,Online,Credit Card,None,Standard,Advance,86,Manchester Piccadilly,London Paddington,14-01-2024,01:45:00,04:00:00,04:00:00,On Time,NA,No
